spelling,count,looks_polish,locations
Curricubus,1,False,example.txt:18704
Cusszyka,1,True,example.txt:42597
Custodiendi,1,False,example.txt:31080
Cutrubus,1,False,example.txt:52047
Cuxriface,1,False,example.txt:28457
Cveklae,2,False,example.txt:10397; example.txt:10404
Cveklina,1,False,example.txt:10401
Cveklonis,1,False,example.txt:10433
Cwaissowna,1,False,example.txt:40887
Cwarschouiam,1,False,example.txt:46309
Cwarsteczysowic,1,True,example.txt:46282
Cwartowa,1,False,example.txt:27148
Cwelichu,1,False,example.txt:32999
Cwictoruss,1,False,example.txt:46315
Cwiedana,1,False,example.txt:25361
Cwiertnic,1,False,example.txt:44472
Cwiklic,1,False,example.txt:43711
Cwioteski,1,False,example.txt:41220
Cwirczowa,1,True,example.txt:25807
Cwirszowa,1,True,example.txt:38043
Cwistkar,1,False,example.txt:8274
Cwoiciesz,1,True,example.txt:42888
Cwoiciewskiey,1,False,example.txt:42887
Cwoitowego,1,False,example.txt:41884
Cwozdz,1,True,example.txt:41717
Cyamonum,1,False,example.txt:17088
Cygan,2,False,example.txt:14685; example.txt:14735
Cyganet,1,False,example.txt:31623
Cyganha,1,False,example.txt:31643
Cyprianus,1,False,example.txt:38935
Cypryssu,1,False,example.txt:10790
Cyrwonym,1,False,example.txt:13838
Cyszin,1,True,example.txt:34796
Czabierczyk,1,True,example.txt:51879
Czadiensis,1,True,example.txt:21330
Czaicowi,2,True,example.txt:3965; example.txt:3970
Czakonianka,1,True,example.txt:20752
Czakorosskic,1,True,example.txt:12511
Czakowianka,1,True,example.txt:30894
Czakońsskiem,1,True,example.txt:37494
Czalionskim,1,True,example.txt:16976
Czambliton,1,True,example.txt:13873
Czaplicki,1,True,example.txt:51687
Czapnickiego,1,True,example.txt:37554
Czapniczego,1,True,example.txt:37532
Czarnussovice,1,True,example.txt:5570
Czartorieyski,1,True,example.txt:15189
Czartoryski,1,True,example.txt:15208
Czartoryskiego,1,True,example.txt:39924
Czartorysski,1,True,example.txt:15194
Czartowiensi,1,True,example.txt:22051
Czasloia,1,True,example.txt:2261
Czasloni,1,True,example.txt:37286
Czasloswskiemu,1,True,example.txt:37299
Czawron,1,True,example.txt:12015
Czayposiecs,1,True,example.txt:42734
Czbanonsski,1,True,example.txt:37493
Czebronowski,1,True,example.txt:17554
Czebrowoski,1,True,example.txt:13288
Czebuszyk,1,True,example.txt:32458
Czechmagri,1,True,example.txt:15970
Czechosz,2,True,example.txt:27865; example.txt:27879
Czechrowa,1,True,example.txt:47179
Czedomski,1,True,example.txt:36718
Czeifowi,2,True,example.txt:51140; example.txt:51178
Czelnika,1,True,example.txt:23781
Czemerz,1,True,example.txt:12527
Czernieiow,1,True,example.txt:32036
Czernorowigenero,1,True,example.txt:41664
Czernorowski,1,True,example.txt:41655
Czerograff,1,True,example.txt:12854
Czersmagrorum,1,True,example.txt:36224
Czerwienskich,1,True,example.txt:43501
Czerzepnik,1,True,example.txt:35831
Czesarskie,1,True,example.txt:31037
Czesarzkiego,1,True,example.txt:31217
Czeskoczych,1,True,example.txt:49629
Cziburek,1,True,example.txt:38427
Cziemiernicensis,2,True,example.txt:30849; example.txt:30859
Czihico,1,True,example.txt:36721
Czihicum,1,True,example.txt:36725
Czinczowska,1,True,example.txt:32151
Czirar,1,True,example.txt:30828
Czmiepienski,1,True,example.txt:41478
Czober,1,True,example.txt:42169
Czochkrowes,1,True,example.txt:52240
Czogser,1,True,example.txt:25976
Czoienschi,1,True,example.txt:19116
Czominszha,1,True,example.txt:31735
Czopowego,2,True,example.txt:8600; example.txt:43509
Czorani,1,True,example.txt:15681
Czorniski,1,True,example.txt:10129
Czorossowirt,2,True,example.txt:41021; example.txt:41024
Czubatych,1,True,example.txt:32967
Czubrino,1,True,example.txt:48622
Czumerarium,1,True,example.txt:25121
Czwartbliem,1,True,example.txt:25061
Czwelichowych,1,True,example.txt:33055
Czwirnowskie,1,True,example.txt:7848
Czwoygoda,1,True,example.txt:38438
Czyganek,1,True,example.txt:31625
Czykotowski,1,True,example.txt:32309
Czynności,1,True,example.txt:3726
Czyskowicza,1,True,example.txt:19204
Czyssonka,1,True,example.txt:42011
Czyszkoni,1,True,example.txt:49708
Częstochowey,1,True,example.txt:40500
DIVORTIALIS,1,False,example.txt:6076
DUXISSOWA,1,False,example.txt:34754
Dabrowca,1,False,example.txt:2843
Daidany,1,False,example.txt:17182
Dalmarz,1,True,example.txt:33915
Damaxici,1,False,example.txt:3931
Damazerija,1,False,example.txt:27164
Dambrownice,2,False,example.txt:23688; example.txt:23701
Damuderio,2,False,example.txt:31040; example.txt:31214
Damuderius,1,False,example.txt:31217
Danilonem,1,False,example.txt:1239
Danywatewic,1,False,example.txt:37953
Dapifer,1,False,example.txt:23680
Dapiferi,1,False,example.txt:50830
Darowna,1,False,example.txt:8883
Dauricy,1,False,example.txt:30862
Davidzianowic,1,True,example.txt:52731
Dawidzie,1,True,example.txt:14064
Dawrynski,1,False,example.txt:36705
Dayoska,2,False,example.txt:38173; example.txt:38195
Debatyn,1,False,example.txt:11545
Debiteque,1,False,example.txt:5914
Debolowius,1,False,example.txt:51746
Decemnouem,1,False,example.txt:29432
Deczkiem,1,True,example.txt:34037
Dedacius,1,False,example.txt:49595
Dedewota,1,False,example.txt:52488
Dehincque,1,False,example.txt:41244
Deisibi,1,False,example.txt:41981
Deklaracyey,2,False,example.txt:24576; example.txt:24585
Delinaczam,1,True,example.txt:23636
Demauari,1,False,example.txt:12380
Dereiko,1,False,example.txt:11653
Derekiem,1,False,example.txt:16928
Derezko,1,False,example.txt:11831
DesBanBony,1,False,example.txt:38400
Deskoniz,2,False,example.txt:27863; example.txt:27878
Despatensis,1,False,example.txt:38028
Desskorowski,1,False,example.txt:10461
Deueten,1,False,example.txt:21833
Devenisse,1,False,example.txt:20337
Deyimiamin,1,False,example.txt:27376
Diakona,2,False,example.txt:8259; example.txt:8260
Diament,1,False,example.txt:11623
Diaprzewskiego,1,True,example.txt:16154
Diasschihi,1,False,example.txt:30663
Dibonicz,1,True,example.txt:44267
Dibouicki,1,False,example.txt:43396
Dibowius,1,False,example.txt:28824
Dibucicia,1,False,example.txt:27164
Dicowska,1,False,example.txt:4290
Didaskalo,1,False,example.txt:52696
Dietkowe,1,False,example.txt:50954
Dignissimus,1,False,example.txt:20569
Dignitarijs,1,False,example.txt:21414
Dignitariorum,1,False,example.txt:12979
Dignosiam,1,False,example.txt:9345
Dilatorij,1,False,example.txt:35657
Dimirawic,1,False,example.txt:31789
Dinnasaban,1,False,example.txt:26364
Dinnasabath,1,False,example.txt:24759
Dinumeris,1,False,example.txt:26497
Distincta,1,False,example.txt:48879
Diuisores,2,False,example.txt:25067; example.txt:27339
Divisori,1,False,example.txt:12221
Dknapzo,1,False,example.txt:11122
Dlatego,1,False,example.txt:31185
Dlonigo,1,False,example.txt:9776
Dloniszki,2,True,example.txt:41929; example.txt:41931
Dniestrow,1,False,example.txt:8608
Dobercen,1,False,example.txt:2787
Doberdoszowej,1,True,example.txt:36307
Dobiesianskiego,1,False,example.txt:29879
Dobouicze,2,True,example.txt:23690; example.txt:23694
Dobratwor,1,False,example.txt:19239
Dobreniensem,1,False,example.txt:20780
Dobrochinski,1,False,example.txt:50155
Dobrochscius,1,False,example.txt:46758
Dobromysl,1,False,example.txt:43992
Dobrscowic,1,False,example.txt:51505
Dobruszka,1,True,example.txt:35491
Dobrzessowskij,2,True,example.txt:42552; example.txt:42555
Docazatoby,1,False,example.txt:29967
Dochilek,2,False,example.txt:25658; example.txt:25660
DoctiusCampiam,1,False,example.txt:23196
Doctorowska,1,False,example.txt:43087
Dodawski,1,False,example.txt:2731
Dodzbyna,1,True,example.txt:38329
Doidobretichny,1,False,example.txt:19618
Dokloss,1,False,example.txt:1095
Dolezyrobota,1,False,example.txt:28385
Dolhyiey,1,False,example.txt:11071
Dolieczyskota,1,True,example.txt:36232
Dolinecensis,1,False,example.txt:9037
Dolinscae,1,False,example.txt:48795
Dolniska,2,False,example.txt:48702; example.txt:48703
Dolohszyin,1,True,example.txt:34798
Domassewski,1,False,example.txt:1757
Domaszewicz,2,True,example.txt:15416; example.txt:15419
Domaszewski,1,True,example.txt:36479
Domatrzenski,1,True,example.txt:35742
Domazerskirs,1,False,example.txt:15702
Domazerskius,1,False,example.txt:15745
Domazerskuis,1,False,example.txt:15794
Domazorskius,1,False,example.txt:6089
Dombrowicz,1,True,example.txt:4557
Domeshios,1,False,example.txt:12350
Domeshiro,1,False,example.txt:12337
Domeshius,1,False,example.txt:12324
Domesion,1,False,example.txt:12394
Domesius,1,False,example.txt:12406
Domesliou,1,False,example.txt:16362
Domesthum,1,False,example.txt:14065
Domiatowska,1,False,example.txt:40116
Domiatowskiego,1,False,example.txt:40123
Dominicanorum,1,False,example.txt:36864
Dommianowi,1,False,example.txt:30176
Domniemam,1,False,example.txt:50371
Domnikami,1,False,example.txt:37129
Donaxowicz,1,True,example.txt:22304
Doneysa,1,False,example.txt:23740
Donnicz,1,True,example.txt:38557
Donorwakowic,1,False,example.txt:45920
Donowakomic,1,False,example.txt:37962
Donowalcourt,1,False,example.txt:50219
Donowalowic,1,False,example.txt:52746
Donwycz,1,True,example.txt:52872
Doponem,1,False,example.txt:14683
Dorathskami,1,False,example.txt:37058
Dornslie,1,False,example.txt:51024
Dornstich,1,False,example.txt:51183
Dorosentij,1,False,example.txt:52417
Dowiensdy,1,False,example.txt:17103
Dowossy,1,False,example.txt:22500
Dragimfredo,1,False,example.txt:1072
Draiman,1,False,example.txt:5001
Drapchus,1,False,example.txt:8090
Draszecki,1,True,example.txt:30531
Drenislia,1,False,example.txt:48851
Dresnerum,1,False,example.txt:5082
Dresnerus,1,False,example.txt:5096
Drexler,1,False,example.txt:35848
Drezner,2,False,example.txt:5072; example.txt:18005
Dricorezego,1,False,example.txt:11179
Drizdo,1,False,example.txt:20191
Drobolin,1,False,example.txt:530
Drobolski,1,False,example.txt:49469
Drobowna,2,False,example.txt:50941; example.txt:50941
Drohobn,1,False,example.txt:47198
Drohobski,2,False,example.txt:51403; example.txt:51415
DruszkowicComparens,1,True,example.txt:28746
Druzijcki,1,False,example.txt:23281
Druzikow,1,False,example.txt:28752
Druzileswski,1,False,example.txt:51885
Drzazgi,1,True,example.txt:28016
Drzeweczkę,1,True,example.txt:30283
DrzguBers,1,True,example.txt:40655
Drzinky,1,True,example.txt:2423
Dslunscie,1,False,example.txt:48793
Dszikzynek,1,True,example.txt:17744
Duacillani,1,False,example.txt:21259
Duband,1,False,example.txt:24051
Dubrawskiego,1,False,example.txt:29917
Ducampian,1,False,example.txt:4058
Duchmnisea,1,False,example.txt:37899
Duchmniska,1,False,example.txt:37910
Duchowne,1,False,example.txt:43497
Duczamicza,1,True,example.txt:36553
Duellari,1,False,example.txt:7146
Dulfiak,1,False,example.txt:17299
Dulianin,1,False,example.txt:43205
Dunajowskiej,1,False,example.txt:15937
Duplicans,1,False,example.txt:26197
Durczynskie,1,True,example.txt:20472
Durnusowey,1,False,example.txt:46817
Dursmanka,1,False,example.txt:4985
Durszenka,2,True,example.txt:39721; example.txt:39739
Duszenka,2,True,example.txt:39706; example.txt:39707
Duszmucha,1,True,example.txt:23640
Duusinem,1,False,example.txt:47906
Dvoyzierza,1,True,example.txt:38332
Dvoyzierżom,1,True,example.txt:38336
Dweadwoski,1,False,example.txt:12476
Dwedziczka,1,True,example.txt:14807
Dwillowow,1,False,example.txt:34379
Dworaiow,1,False,example.txt:44026
Dworzisen,1,True,example.txt:36341
Dwurozego,2,False,example.txt:11141; example.txt:11158
Dwurozem,1,False,example.txt:11146
Dwurozesi,1,False,example.txt:11173
Dwurozy,2,False,example.txt:11150; example.txt:11163
Dwyjzeliey,1,False,example.txt:33026
Dyablu,1,False,example.txt:29854
Dydaczowskie,1,True,example.txt:2747
Dydkowic,1,False,example.txt:11590
Dygslonski,1,False,example.txt:28536
Dygustem,1,False,example.txt:26200
Dymitrowic,1,False,example.txt:3947
Dyrzgmusta,2,True,example.txt:24173; example.txt:24191
Dyszanka,1,True,example.txt:4152
Dyzgenstwem,1,False,example.txt:31116
Dzeiefowskiego,1,True,example.txt:38746
Dzendzme,2,True,example.txt:23789; example.txt:23828
Dzerszonsczanka,1,True,example.txt:29532
Dzesowskiego,1,True,example.txt:20120
Dzessonowski,1,True,example.txt:21442
Dziadowna,1,True,example.txt:27830
Dziamiego,1,True,example.txt:20630
Dzianiego,1,True,example.txt:24862
Dziaterskowski,1,True,example.txt:7321
Dziayąc,1,True,example.txt:31206
Dziecinne,1,True,example.txt:48432
Dziegego,1,True,example.txt:40480
Dzieisku,1,True,example.txt:22204
Dziekanowi,1,True,example.txt:22502
Dziekanska,1,True,example.txt:12005
Dzielentys,1,True,example.txt:30565
Dzielinsski,2,True,example.txt:12637; example.txt:12645
Dzielnica,1,True,example.txt:7390
Dzielnice,2,True,example.txt:7394; example.txt:26039
Dzielnisa,2,True,example.txt:32730; example.txt:32731
Dzieltkiewsa,1,True,example.txt:37076
Dziendoni,2,True,example.txt:24018; example.txt:31893
Dziendzieskanth,1,True,example.txt:13108
Dzienianell,1,True,example.txt:52497
Dziersomsski,1,True,example.txt:29448
Dzierszek,2,True,example.txt:16181; example.txt:24048
Dzierzek,2,True,example.txt:16318; example.txt:26506
Dzierzkow,1,True,example.txt:24050
Dzierżawnika,1,True,example.txt:30992
Dziesczcina,1,True,example.txt:11051
Dziesczcinie,1,True,example.txt:11033
Dziesiaty,1,True,example.txt:11625
Dziesiąta,1,True,example.txt:34633
Dziewienczdziesiantz,1,True,example.txt:20830
Dziewiąta,1,True,example.txt:34628
Dziexinstwa,1,True,example.txt:13122
Dzigatura,1,True,example.txt:13841
Dziuratowi,2,True,example.txt:5806; example.txt:5808
Dziurdziorum,1,True,example.txt:7021
Dziwiesim,1,True,example.txt:11116
Dziwikambski,1,True,example.txt:43445
Dziwuię,1,True,example.txt:45070
Dzonimski,1,True,example.txt:49213
DzurdzComparentes,1,True,example.txt:1331
Dzwscowicum,1,True,example.txt:52134
Dzyatkolowska,1,True,example.txt:3527
Dzybiszkiey,1,True,example.txt:30189
Dzybuskiej,2,True,example.txt:30196; example.txt:30197
Dzzemisil,1,True,example.txt:24227
EUSTACHIA,1,False,example.txt:36969
Ecclesiasticae,1,False,example.txt:22379
Ecclesiasticos,1,False,example.txt:14263
Ecilewska,1,False,example.txt:50924
Ecker,2,False,example.txt:11933; example.txt:11934
Edzcher,1,True,example.txt:25960
Egregii,1,False,example.txt:2288
Egzamina,1,False,example.txt:12058
Elblouini,1,False,example.txt:28857
Elenchoma,1,False,example.txt:13308
Eliminatorum,1,False,example.txt:52433
Elleberger,1,False,example.txt:42247
Elsthomirski,1,False,example.txt:26910
Elsthomirszki,2,True,example.txt:26925; example.txt:26985
Elstomirski,1,False,example.txt:26911
Elstomirszki,2,True,example.txt:26989; example.txt:26993
Elstomirszkoc,1,True,example.txt:26989
Elszenof,1,True,example.txt:34251
Elszkonsski,1,True,example.txt:15928
Elydetha,1,False,example.txt:50166
Elzbiecie,1,False,example.txt:52961
Elzbietsą,1,True,example.txt:18928
Emissmoska,1,False,example.txt:45679
Ephraim,1,False,example.txt:45039
Erasmiana,1,False,example.txt:45705
Erazmusza,1,True,example.txt:24216
Erdmuthi,1,False,example.txt:10590
Erunckna,1,False,example.txt:25118
Esentisig,1,False,example.txt:41233
Eudoxia,1,False,example.txt:45818
Eudoxiam,1,False,example.txt:46967
Eudoxie,2,False,example.txt:51753; example.txt:51758
Eudrinis,1,False,example.txt:52415
Eugeni,1,False,example.txt:35678
Euphemiam,1,False,example.txt:46162
Euzylomis,2,False,example.txt:17741; example.txt:17747
Exarowskiy,1,False,example.txt:12857
Exartio,1,False,example.txt:8575
Exempli,1,False,example.txt:13181
Exesdorecki,1,False,example.txt:23047
Expedissimum,1,False,example.txt:11197
Exsendu,1,False,example.txt:30570
Ezascowic,1,False,example.txt:25763
Ezechiel,1,False,example.txt:51316
FRANCZOWA,1,True,example.txt:7523
Faberferrarius,1,False,example.txt:27098
Fabricius,1,False,example.txt:32008
Fabriczymska,1,True,example.txt:1641
Fabrilignarii,1,False,example.txt:17406
Fabrilignarium,1,False,example.txt:45294
Fabritium,1,False,example.txt:39530
Fadick,1,False,example.txt:15703
Fagesweder,1,False,example.txt:1577
Failiundysza,1,True,example.txt:13793
Failundisowy,1,False,example.txt:40718
Falanowic,1,False,example.txt:20436
Falcznek,1,True,example.txt:43672
FamatumSimonem,1,False,example.txt:40082
Famenij,1,False,example.txt:32645
Famielsdowna,1,False,example.txt:20451
Famifex,1,False,example.txt:19154
Fannicidas,1,False,example.txt:52413
Fanwicti,1,False,example.txt:1707
Farciorku,1,False,example.txt:11538
Farmankowskie,1,False,example.txt:12034
Fartuch,1,False,example.txt:33058
Fartuchy,1,False,example.txt:36255
Fartuskow,1,False,example.txt:33057
Farzęczki,1,True,example.txt:25085
Faszelmt,1,True,example.txt:2600
Fathkone,2,False,example.txt:46895; example.txt:46896
Fathkonem,2,False,example.txt:46891; example.txt:46898
Faustmano,1,False,example.txt:6224
Faustodixisse,1,False,example.txt:9474
Fauxbars,1,False,example.txt:28974
Faylundysz,1,True,example.txt:13791
Fedasy,1,False,example.txt:28579
Fedkonis,2,False,example.txt:19076; example.txt:28573
Fedkorem,1,False,example.txt:39399
Fedkowszka,1,True,example.txt:35428
Fedorowic,1,False,example.txt:22271
